Call Number,Incident Number,Call Type,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Final Priority,ALS Unit,Call Type Group,Unit Type,Analysis Neighborhoods
160963686,16038178,Medical Incident,04/05/2016 08:30:28 PM,04/05/2016 08:31:12 PM,04/05/2016 08:31:19 PM,04/05/2016 08:32:16 PM,04/05/2016 08:36:13 PM,04/05/2016 08:56:18 PM,04/05/2016 09:18:51 PM,Code 2 Transport,04/05/2016 09:36:49 PM,HEMLOCK ST/LAGUNA ST,San Francisco,94109.0,2,True,Potentially Life-Threatening,MEDIC,15.0
160922227,16036493,Medical Incident,04/01/2016 03:27:08 PM,04/01/2016 03:27:08 PM,04/01/2016 03:28:45 PM,04/01/2016 03:29:33 PM,,,,Code 2 Transport,04/01/2016 03:45:01 PM,VALENCIA ST/16TH ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,20.0
161001898,16039794,Medical Incident,04/09/2016 02:41:57 PM,04/09/2016 02:42:20 PM,04/09/2016 02:42:53 PM,04/09/2016 02:44:04 PM,04/09/2016 02:46:44 PM,,,Against Medical Advice,04/09/2016 02:58:11 PM,OTIS ST/BRADY ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,20.0
161022084,16040579,Alarms,04/11/2016 01:45:55 PM,04/11/2016 01:48:50 PM,04/11/2016 01:49:04 PM,04/11/2016 01:50:53 PM,,,,Fire,04/11/2016 01:53:24 PM,LEAVENWORTH ST/OFARRELL ST,San Francisco,94109.0,3,False,Alarm,ENGINE,36.0
161011157,16040141,Medical Incident,04/10/2016 10:12:31 AM,04/10/2016 10:14:47 AM,04/10/2016 10:15:05 AM,04/10/2016 10:15:53 AM,04/10/2016 10:20:49 AM,,,Code 2 Transport,04/10/2016 10:34:43 AM,LEAVENWORTH ST/TURK ST,San Francisco,94102.0,2,True,Non Life-threatening,ENGINE,36.0
160991724,16039299,Medical Incident,04/08/2016 01:13:40 PM,04/08/2016 01:16:02 PM,04/08/2016 01:17:57 PM,04/08/2016 01:18:18 PM,04/08/2016 01:32:14 PM,,,Other,04/08/2016 01:51:00 PM,MAIN ST/MARKET ST,San Francisco,94105.0,2,False,Non Life-threatening,PRIVATE,8.0
161030291,16040782,Medical Incident,04/12/2016 03:26:51 AM,04/12/2016 03:28:09 AM,04/12/2016 03:29:24 AM,04/12/2016 03:29:38 AM,04/12/2016 03:32:14 AM,04/12/2016 03:56:44 AM,04/12/2016 04:15:52 AM,Code 2 Transport,04/12/2016 04:58:52 AM,WELSH ST/05TH ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,MEDIC,34.0
161010453,16040051,Medical Incident,04/10/2016 02:48:46 AM,04/10/2016 02:50:13 AM,04/10/2016 02:50:48 AM,04/10/2016 02:52:25 AM,04/10/2016 02:57:00 AM,,,Code 2 Transport,04/10/2016 03:18:24 AM,NORTH POINT ST/POWELL ST,San Francisco,94133.0,3,True,Potentially Life-Threatening,ENGINE,23.0
160971653,16038390,Medical Incident,04/06/2016 11:42:36 AM,04/06/2016 11:44:04 AM,04/06/2016 11:44:13 AM,,,,,Code 2 Transport,04/06/2016 11:44:47 AM,TAYLOR ST/06TH ST/GOLDEN GATE AVE/MARKET ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,TRUCK,34.0
160960709,16037919,Alarms,04/05/2016 08:21:00 AM,04/05/2016 08:22:32 AM,04/05/2016 08:24:17 AM,04/05/2016 08:24:17 AM,04/05/2016 08:27:59 AM,,,Fire,04/05/2016 08:36:51 AM,WALLER ST/BUCHANAN ST,San Francisco,94102.0,3,True,Alarm,ENGINE,9.0
160982915,16039033,Medical Incident,04/07/2016 05:19:35 PM,04/07/2016 05:22:27 PM,04/07/2016 05:24:06 PM,04/07/2016 05:24:18 PM,,,,Other,04/07/2016 05:24:56 PM,CALL BOX: FS YB-BLDG 213,San Francisco,94103.0,2,True,Potentially Life-Threatening,MEDIC,8.0
160991147,16039250,Medical Incident,04/08/2016 10:33:19 AM,04/08/2016 10:33:59 AM,04/08/2016 10:34:36 AM,04/08/2016 10:35:25 AM,04/08/2016 10:39:12 AM,04/08/2016 10:57:36 AM,04/08/2016 11:25:25 AM,Code 2 Transport,04/08/2016 11:50:26 AM,ENTERPRISE ST/FOLSOM ST,San Francisco,94110.0,3,False,Potentially Life-Threatening,PRIVATE,20.0
160964231,16038234,Medical Incident,04/05/2016 11:48:22 PM,04/05/2016 11:49:04 PM,04/05/2016 11:49:22 PM,04/05/2016 11:51:47 PM,04/05/2016 11:53:50 PM,,,Code 2 Transport,04/06/2016 12:14:07 AM,GATEVIEW AVE/NORTHPOINT DR,Treasure Isla,94130.0,3,True,Potentially Life-Threatening,ENGINE,37.0
161043385,16041422,Medical Incident,04/13/2016 07:04:56 PM,04/13/2016 07:08:33 PM,04/13/2016 07:08:54 PM,04/13/2016 07:09:04 PM,04/13/2016 07:18:53 PM,04/13/2016 07:24:50 PM,04/13/2016 07:45:54 PM,Code 2 Transport,04/13/2016 08:17:16 PM,NOTTINGHAM PL/KEARNY ST,San Francisco,94133.0,2,True,Potentially Life-Threatening,MEDIC,23.0
160993890,16039513,Outside Fire,04/08/2016 10:43:49 PM,04/08/2016 10:44:42 PM,04/08/2016 10:44:54 PM,04/08/2016 10:46:15 PM,04/08/2016 10:48:32 PM,,,Fire,04/08/2016 11:02:12 PM,STEUART ST/MARKET ST,San Francisco,94105.0,3,True,Fire,ENGINE,8.0
160980282,16038753,Medical Incident,04/07/2016 02:31:56 AM,04/07/2016 02:33:29 AM,04/07/2016 02:33:59 AM,04/07/2016 02:34:07 AM,04/07/2016 02:38:40 AM,04/07/2016 02:56:29 AM,04/07/2016 03:11:22 AM,Code 2 Transport,04/07/2016 03:45:32 AM,WELSH ST/05TH ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,MEDIC,34.0
160992689,16039396,Structure Fire / Smoke in Building,04/08/2016 05:08:26 PM,04/08/2016 05:09:01 PM,04/08/2016 05:09:10 PM,04/08/2016 05:09:46 PM,04/08/2016 05:10:53 PM,,,Fire,04/08/2016 05:50:53 PM,25TH AVE/ANZA ST,San Francisco,94121.0,3,False,Alarm,ENGINE,29.0
160960495,16037898,Alarms,04/05/2016 07:05:41 AM,04/05/2016 07:06:43 AM,04/05/2016 07:06:49 AM,04/05/2016 07:08:46 AM,04/05/2016 07:10:41 AM,,,Fire,04/05/2016 07:16:28 AM,WENTWORTH PL/WASHINGTON ST,San Francisco,94108.0,3,False,Alarm,TRUCK,6.0
161041481,16041248,Traffic Collision,04/13/2016 11:17:15 AM,04/13/2016 11:17:15 AM,04/13/2016 11:17:33 AM,04/13/2016 11:17:50 AM,04/13/2016 11:25:48 AM,,,Code 2 Transport,04/13/2016 11:56:03 AM,PALOU AVE/HAWES ST,San Francisco,94124.0,2,True,Non Life-threatening,ENGINE,1.0
160980412,16038772,Medical Incident,04/07/2016 03:54:58 AM,04/07/2016 03:55:41 AM,04/07/2016 03:56:35 AM,04/07/2016 03:58:26 AM,04/07/2016 03:59:59 AM,,,Code 2 Transport,04/07/2016 04:22:54 AM,16TH ST/BRYANT ST,San Francisco,94110.0,3,True,Potentially Life-Threatening,ENGINE,20.0
161042392,16041327,Medical Incident,04/13/2016 03:08:59 PM,04/13/2016 03:11:13 PM,04/13/2016 03:11:35 PM,04/13/2016 03:11:50 PM,04/13/2016 03:18:26 PM,,,Code 2 Transport,04/13/2016 03:30:59 PM,BATTERY ST/BUSH ST,San Francisco,94111.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,8.0
161013433,16040351,Medical Incident,04/10/2016 10:16:35 PM,04/10/2016 10:18:04 PM,04/10/2016 10:18:16 PM,04/10/2016 10:19:29 PM,04/10/2016 10:34:39 PM,04/10/2016 10:40:10 PM,04/10/2016 10:54:37 PM,Code 2 Transport,04/10/2016 11:41:52 PM,OAKDALE AVE/BALDWIN CT,San Francisco,94124.0,3,False,Potentially Life-Threatening,PRIVATE,1.0
161001968,16039801,Medical Incident,04/09/2016 03:03:00 PM,04/09/2016 03:05:28 PM,04/09/2016 03:05:53 PM,04/09/2016 03:06:34 PM,04/09/2016 03:09:18 PM,,,Code 2 Transport,04/09/2016 03:28:00 PM,16TH ST/BRYANT ST,San Francisco,94110.0,2,True,Non Life-threatening,ENGINE,20.0
161021125,16040487,Medical Incident,04/11/2016 09:47:34 AM,04/11/2016 09:49:27 AM,04/11/2016 10:07:24 AM,04/11/2016 10:07:24 AM,04/11/2016 10:16:21 AM,04/11/2016 10:36:17 AM,04/11/2016 10:48:36 AM,Code 2 Transport,04/11/2016 11:32:48 AM,22ND ST/DIAMOND ST,San Francisco,94114.0,2,False,Non Life-threatening,PRIVATE,22.0
160981462,16038875,Medical Incident,04/07/2016 11:03:48 AM,04/07/2016 11:05:33 AM,04/07/2016 11:06:37 AM,,,,,Code 2 Transport,04/07/2016 11:09:30 AM,BAY SHORE BLVD/LELAND AVE,San Francisco,94134.0,2,True,Non Life-threatening,MEDIC,1.0
160930466,16036713,Medical Incident,04/02/2016 03:32:41 AM,04/02/2016 03:34:16 AM,04/02/2016 03:34:39 AM,04/02/2016 03:38:27 AM,04/02/2016 03:39:44 AM,,,Code 2 Transport,04/02/2016 03:57:51 AM,LAWTON ST/09TH AVE,San Francisco,94122.0,2,False,Non Life-threatening,ENGINE,14.0
161031998,16040929,Traffic Collision,04/12/2016 01:39:17 PM,04/12/2016 01:39:17 PM,04/12/2016 01:54:08 PM,04/12/2016 01:54:08 PM,04/12/2016 01:58:02 PM,,,Against Medical Advice,04/12/2016 02:34:45 PM,EDDY ST/BUCHANAN ST,San Francisco,94115.0,2,True,Non Life-threatening,RESCUE CAPTAIN,39.0
161001770,16039782,Medical Incident,04/09/2016 01:54:55 PM,04/09/2016 01:55:53 PM,04/09/2016 01:58:28 PM,04/09/2016 01:59:07 PM,04/09/2016 02:06:26 PM,04/09/2016 02:25:50 PM,04/09/2016 02:45:17 PM,Code 2 Transport,04/09/2016 03:19:51 PM,RAMONA AVE/15TH ST,San Francisco,94103.0,2,False,Potentially Life-Threatening,PRIVATE,20.0
161000664,16039641,Medical Incident,04/09/2016 06:52:26 AM,04/09/2016 06:53:42 AM,04/09/2016 06:53:55 AM,04/09/2016 06:54:25 AM,04/09/2016 06:59:52 AM,04/09/2016 07:19:21 AM,04/09/2016 07:25:47 AM,Code 2 Transport,04/09/2016 08:08:16 AM,HOWARD ST/06TH ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,MEDIC,34.0
160991380,16039271,Gas Leak (Natural and LP Gases),04/08/2016 11:35:18 AM,04/08/2016 11:38:59 AM,04/08/2016 11:40:57 AM,04/08/2016 11:40:57 AM,04/08/2016 11:41:10 AM,,,Fire,04/08/2016 11:43:17 AM,VALLEJO ST/GRANT AVE,San Francisco,94133.0,3,False,Alarm,ENGINE,23.0
160963820,16038189,Alarms,04/05/2016 09:15:29 PM,04/05/2016 09:16:40 PM,04/05/2016 09:16:48 PM,04/05/2016 09:18:34 PM,04/05/2016 09:19:02 PM,,,Fire,04/05/2016 09:28:03 PM,EL DORADO ST NORTH/EL DORADO ST/LONG BRIDGE ST,San Francisco,94158.0,3,False,Alarm,TRUCK,4.0
161023111,16040657,Medical Incident,04/11/2016 06:03:02 PM,04/11/2016 06:03:02 PM,04/11/2016 06:04:02 PM,04/11/2016 06:05:19 PM,,,,Cancelled,04/11/2016 06:10:02 PM,EDDY ST/MASON ST,San Francisco,94102.0,2,False,Non Life-threatening,PRIVATE,36.0
160922170,16036481,Medical Incident,04/01/2016 03:10:14 PM,04/01/2016 03:10:45 PM,04/01/2016 03:11:19 PM,04/01/2016 03:11:38 PM,04/01/2016 03:20:27 PM,04/01/2016 03:36:59 PM,04/01/2016 03:40:52 PM,Code 3 Transport,04/01/2016 04:46:38 PM,PIERCE ST/MCALLISTER ST,San Francisco,94115.0,3,True,Potentially Life-Threatening,MEDIC,39.0
160931656,16036846,Medical Incident,04/02/2016 12:39:45 PM,04/02/2016 12:40:20 PM,04/02/2016 12:41:29 PM,04/02/2016 12:41:36 PM,04/02/2016 12:47:19 PM,04/02/2016 01:07:20 PM,04/02/2016 01:32:45 PM,Code 2 Transport,04/02/2016 02:08:07 PM,TAPIA DR/SERRANO DR,San Francisco,94132.0,3,True,Potentially Life-Threatening,MEDIC,16.0
161021735,16040545,Gas Leak (Natural and LP Gases),04/11/2016 12:20:33 PM,04/11/2016 12:21:33 PM,04/11/2016 12:21:57 PM,04/11/2016 12:24:34 PM,04/11/2016 12:25:59 PM,,,Fire,04/11/2016 12:44:22 PM,MARKET ST/POWELL ST,San Francisco,94103.0,3,False,Alarm,TRUCK,34.0
160971178,16038352,Medical Incident,04/06/2016 09:54:00 AM,04/06/2016 09:54:31 AM,04/06/2016 09:56:04 AM,,,,,Code 3 Transport,04/06/2016 09:57:48 AM,FILBERT ST/LARKIN ST,San Francisco,94109.0,2,False,Potentially Life-Threatening,ENGINE,32.0
161002841,16039898,Medical Incident,04/09/2016 07:34:36 PM,04/09/2016 07:34:36 PM,04/09/2016 07:36:48 PM,04/09/2016 07:36:48 PM,04/09/2016 07:40:27 PM,,,Code 2 Transport,04/09/2016 07:53:35 PM,24TH ST/OSAGE ALY,San Francisco,94110.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,20.0
160970842,16038320,Medical Incident,04/06/2016 08:35:18 AM,04/06/2016 08:36:30 AM,04/06/2016 08:37:44 AM,04/06/2016 08:38:17 AM,04/06/2016 08:59:04 AM,04/06/2016 09:13:29 AM,04/06/2016 09:35:09 AM,Code 2 Transport,04/06/2016 10:33:21 AM,28TH AVE/LAKE ST,San Francisco,94121.0,2,False,Non Life-threatening,PRIVATE,33.0
160961468,16037979,Medical Incident,04/05/2016 11:34:20 AM,04/05/2016 11:36:00 AM,04/05/2016 11:36:33 AM,04/05/2016 11:39:49 AM,04/05/2016 11:44:41 AM,,,Against Medical Advice,04/05/2016 12:33:24 PM,31ST AVE/CABRILLO ST,San Francisco,94121.0,2,False,Non Life-threatening,PRIVATE,29.0
161001253,16039714,Elevator / Escalator Rescue,04/09/2016 11:00:06 AM,04/09/2016 11:01:17 AM,04/09/2016 11:01:37 AM,04/09/2016 11:03:00 AM,04/09/2016 11:05:08 AM,,,Fire,04/09/2016 11:19:28 AM,03RD ST/BRANNAN ST,San Francisco,94107.0,3,False,Alarm,TRUCK,8.0
161021756,16040548,Medical Incident,04/11/2016 12:24:12 PM,04/11/2016 12:24:45 PM,04/11/2016 12:24:55 PM,,,,,Fire,04/11/2016 12:25:02 PM,POLK ST/PACIFIC AVE,San Francisco,94109.0,3,True,Potentially Life-Threatening,ENGINE,32.0
160930541,16036723,Medical Incident,04/02/2016 05:09:14 AM,04/02/2016 05:10:14 AM,04/02/2016 05:10:32 AM,04/02/2016 05:12:59 AM,04/02/2016 05:16:40 AM,,,Fire,04/02/2016 05:20:31 AM,43RD AVE/GEARY BLVD,San Francisco,94121.0,3,True,Non Life-threatening,ENGINE,29.0
161031798,16040910,Medical Incident,04/12/2016 12:57:18 PM,04/12/2016 12:57:49 PM,04/12/2016 12:58:06 PM,04/12/2016 12:58:22 PM,04/12/2016 01:05:05 PM,04/12/2016 01:23:14 PM,04/12/2016 02:04:43 PM,Code 2 Transport,04/12/2016 02:42:42 PM,38TH AVE/SHORE VIEW AVE,San Francisco,94121.0,2,True,Potentially Life-Threatening,MEDIC,29.0
161022203,16040589,Structure Fire / Smoke in Building,04/11/2016 02:24:16 PM,04/11/2016 02:25:27 PM,04/11/2016 02:25:51 PM,04/11/2016 02:26:42 PM,,,,Fire,04/11/2016 02:32:43 PM,FRANCISCO ST/BRET HARTE TER,San Francisco,94133.0,3,False,Alarm,CHIEF,32.0
160941705,16037258,Medical Incident,04/03/2016 12:26:49 PM,04/03/2016 12:29:10 PM,04/03/2016 12:29:57 PM,04/03/2016 12:31:16 PM,,,,Code 2 Transport,04/03/2016 12:33:16 PM,04TH ST/ELLIS ST/MARKET ST/STOCKTON ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,RESCUE SQUAD,8.0
160970926,16038329,Medical Incident,04/06/2016 08:57:12 AM,04/06/2016 08:59:45 AM,04/06/2016 09:01:27 AM,04/06/2016 09:02:02 AM,04/06/2016 09:04:32 AM,,,Code 2 Transport,04/06/2016 09:11:40 AM,BATTERY ST/PINE ST,San Francisco,94111.0,3,True,Non Life-threatening,ENGINE,8.0
161040780,16041187,Medical Incident,04/13/2016 08:20:34 AM,04/13/2016 08:20:34 AM,04/13/2016 08:22:14 AM,04/13/2016 08:23:45 AM,04/13/2016 08:26:09 AM,,,Code 2 Transport,04/13/2016 08:35:01 AM,15TH ST/MISSION ST,San Francisco,94103.0,2,True,Non Life-threatening,ENGINE,20.0
160992725,16039399,Medical Incident,04/08/2016 05:19:17 PM,04/08/2016 05:19:17 PM,04/08/2016 05:22:40 PM,04/08/2016 05:24:37 PM,04/08/2016 05:33:42 PM,,,Code 2 Transport,04/08/2016 06:00:41 PM,TRUMBULL ST/CONGDON ST,San Francisco,94112.0,3,False,Potentially Life-Threatening,CHIEF,7.0
160931255,16036804,Medical Incident,04/02/2016 10:45:16 AM,04/02/2016 10:46:30 AM,04/02/2016 10:46:43 AM,04/02/2016 10:47:30 AM,04/02/2016 10:49:39 AM,04/02/2016 11:23:25 AM,04/02/2016 11:30:32 AM,Code 2 Transport,04/02/2016 12:15:38 PM,22ND ST/POTRERO AVE,San Francisco,94110.0,3,False,Potentially Life-Threatening,PRIVATE,20.0
160952572,16037687,Medical Incident,04/04/2016 03:54:23 PM,04/04/2016 03:55:10 PM,04/04/2016 03:55:43 PM,04/04/2016 03:56:58 PM,04/04/2016 04:00:53 PM,,,Code 2 Transport,04/04/2016 04:31:12 PM,GATEVIEW AVE/NORTHPOINT DR,Treasure Isla,94130.0,3,False,Potentially Life-Threatening,MEDIC,37.0
161012107,16040221,Traffic Collision,04/10/2016 03:04:02 PM,04/10/2016 03:04:02 PM,04/10/2016 03:06:40 PM,04/10/2016 03:07:15 PM,04/10/2016 03:28:19 PM,,,Patient Declined Transport,04/10/2016 04:01:51 PM,47TH AVE/KIRKHAM ST,San Francisco,94122.0,2,False,Non Life-threatening,PRIVATE,35.0
161033209,16041021,Medical Incident,04/12/2016 05:59:46 PM,04/12/2016 06:02:11 PM,04/12/2016 06:02:18 PM,04/12/2016 06:03:46 PM,,,,Code 2 Transport,04/12/2016 06:07:34 PM,MONTEREY BLVD/DETROIT ST,San Francisco,94127.0,3,False,Potentially Life-Threatening,TRUCK,41.0
161002878,16039907,Medical Incident,04/09/2016 07:47:04 PM,04/09/2016 07:47:29 PM,04/09/2016 07:47:45 PM,04/09/2016 07:48:53 PM,04/09/2016 07:50:15 PM,,,Code 2 Transport,04/09/2016 07:58:23 PM,LANDERS ST/14TH ST,San Francisco,94114.0,3,True,Potentially Life-Threatening,ENGINE,5.0
160971707,16038397,Medical Incident,04/06/2016 11:54:43 AM,04/06/2016 11:55:55 AM,04/06/2016 11:56:19 AM,04/06/2016 11:58:10 AM,04/06/2016 12:18:14 PM,04/06/2016 12:34:01 PM,04/06/2016 12:39:39 PM,Code 2 Transport,04/06/2016 01:14:55 PM,STOCKTON ST/GEARY ST,San Francisco,94108.0,2,True,Non Life-threatening,MEDIC,8.0
161010270,16040027,Citizen Assist / Service Call,04/10/2016 01:35:07 AM,04/10/2016 01:36:37 AM,04/10/2016 01:37:27 AM,04/10/2016 01:41:43 AM,04/10/2016 01:41:43 AM,,,Fire,04/10/2016 01:47:42 AM,EDDY ST/JONES ST,San Francisco,94102.0,3,False,Alarm,TRUCK,36.0
160923654,16036625,Alarms,04/01/2016 09:55:27 PM,04/01/2016 09:56:25 PM,04/01/2016 09:56:31 PM,04/01/2016 09:58:09 PM,,,,Fire,04/01/2016 10:03:35 PM,DRUMM ST/SACRAMENTO ST,San Francisco,94111.0,3,False,Alarm,CHIEF,8.0
160982220,16038954,Medical Incident,04/07/2016 02:15:06 PM,04/07/2016 02:17:28 PM,04/07/2016 02:17:57 PM,04/07/2016 02:18:04 PM,04/07/2016 02:27:57 PM,,,Unable to Locate,04/07/2016 02:43:41 PM,MCALLISTER ST/CHARLES J BRENHAM PL,San Francisco,94102.0,2,True,Non Life-threatening,MEDIC,36.0
161011696,16040192,Medical Incident,04/10/2016 12:57:51 PM,04/10/2016 12:58:41 PM,04/10/2016 01:00:56 PM,04/10/2016 01:01:05 PM,04/10/2016 01:17:24 PM,04/10/2016 01:37:49 PM,04/10/2016 01:56:54 PM,Code 2 Transport,04/10/2016 02:31:15 PM,RUSSIA AVE/DUBLIN ST,San Francisco,94112.0,2,True,Potentially Life-Threatening,MEDIC,7.0
160990422,16039189,Medical Incident,04/08/2016 05:31:23 AM,04/08/2016 05:32:31 AM,04/08/2016 05:32:40 AM,04/08/2016 05:33:10 AM,04/08/2016 05:38:40 AM,04/08/2016 05:59:29 AM,04/08/2016 06:17:10 AM,Code 2 Transport,04/08/2016 06:38:55 AM,19TH AVE/LAWTON ST,San Francisco,94122.0,2,False,Non Life-threatening,PRIVATE,35.0
160932648,16036961,Medical Incident,04/02/2016 05:18:58 PM,04/02/2016 05:19:27 PM,04/02/2016 05:21:29 PM,04/02/2016 05:23:30 PM,04/02/2016 05:30:28 PM,,,Code 2 Transport,04/02/2016 05:38:39 PM,EARL ST/KIRKWOOD AVE,San Francisco,94124.0,3,True,Potentially Life-Threatening,ENGINE,1.0
161023767,16040712,Structure Fire / Smoke in Building,04/11/2016 09:21:10 PM,04/11/2016 09:22:18 PM,04/11/2016 09:22:41 PM,04/11/2016 09:24:00 PM,,,,Fire,04/11/2016 09:35:12 PM,BLYTHDALE AVE/BROOKDALE AVE,San Francisco,94134.0,2,False,Alarm,TRUCK,40.0
160950398,16037516,Medical Incident,04/04/2016 05:40:24 AM,04/04/2016 05:42:25 AM,04/04/2016 05:42:54 AM,04/04/2016 05:43:00 AM,04/04/2016 05:45:01 AM,04/04/2016 05:47:18 AM,04/04/2016 06:33:02 AM,Code 2 Transport,04/04/2016 06:46:00 AM,24TH ST/SAN BRUNO AVE,San Francisco,94110.0,3,True,Potentially Life-Threatening,MEDIC,20.0
160962693,16038087,Medical Incident,04/05/2016 04:22:06 PM,04/05/2016 04:23:39 PM,04/05/2016 04:24:44 PM,04/05/2016 04:26:01 PM,04/05/2016 04:27:53 PM,,,Code 2 Transport,04/05/2016 06:34:08 PM,CALL BOX: FS TI,Treasure Isla,94130.0,3,True,Potentially Life-Threatening,ENGINE,37.0
161023178,16040664,Medical Incident,04/11/2016 06:11:55 PM,04/11/2016 06:13:52 PM,04/11/2016 06:14:19 PM,04/11/2016 06:15:55 PM,,,,Code 2 Transport,04/11/2016 06:18:50 PM,COLE ST/HAIGHT ST,San Francisco,94117.0,3,False,Non Life-threatening,ENGINE,3.0
160961287,16037964,Medical Incident,04/05/2016 10:47:10 AM,04/05/2016 10:47:10 AM,04/05/2016 10:47:48 AM,04/05/2016 10:47:57 AM,04/05/2016 10:59:58 AM,04/05/2016 11:26:10 AM,04/05/2016 11:53:58 AM,Code 2 Transport,04/05/2016 12:49:22 PM,LELAND AVE/PEABODY ST,San Francisco,94134.0,2,True,Non Life-threatening,MEDIC,40.0
160930030,16036670,Medical Incident,04/02/2016 12:10:57 AM,04/02/2016 12:11:59 AM,04/02/2016 12:12:20 AM,04/02/2016 12:12:29 AM,04/02/2016 12:15:50 AM,04/02/2016 12:30:22 AM,04/02/2016 12:54:22 AM,Code 2 Transport,04/02/2016 01:26:17 AM,16TH ST/MISSION ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,MEDIC,20.0
160972312,16038458,Medical Incident,04/06/2016 02:11:15 PM,04/06/2016 02:11:15 PM,04/06/2016 02:11:48 PM,04/06/2016 02:13:58 PM,04/06/2016 02:16:02 PM,,,Code 2 Transport,04/06/2016 02:29:02 PM,YOSEMITE AVE/LANE ST,San Francisco,94124.0,3,True,Potentially Life-Threatening,ENGINE,1.0
161002428,16039857,Structure Fire / Smoke in Building,04/09/2016 05:21:31 PM,04/09/2016 05:23:43 PM,04/09/2016 05:23:54 PM,04/09/2016 05:25:32 PM,04/09/2016 05:28:15 PM,,,Fire,04/09/2016 05:37:12 PM,GARCES DR/GONZALEZ DR,San Francisco,94132.0,3,False,Alarm,TRUCK,16.0
160992892,16039407,Medical Incident,04/08/2016 05:57:56 PM,04/08/2016 05:58:18 PM,04/08/2016 06:02:43 PM,04/08/2016 06:03:16 PM,04/08/2016 06:07:21 PM,,,Code 3 Transport,04/08/2016 06:28:28 PM,SPOFFORD ST/CLAY ST,San Francisco,94108.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,6.0
161013297,16040341,Other,04/10/2016 09:18:43 PM,04/10/2016 09:24:45 PM,04/10/2016 09:25:00 PM,04/10/2016 09:26:29 PM,04/10/2016 09:27:35 PM,,,Fire,04/10/2016 09:34:40 PM,FILLMORE ST/FELL ST,San Francisco,94117.0,3,True,Alarm,ENGINE,9.0
161010359,16040037,Medical Incident,04/10/2016 02:13:47 AM,04/10/2016 02:14:49 AM,04/10/2016 02:15:14 AM,04/10/2016 02:17:17 AM,04/10/2016 02:19:36 AM,,,Code 2 Transport,04/10/2016 02:23:57 AM,SOUTH VAN NESS AVE/14TH ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,20.0
161041676,16041263,Medical Incident,04/13/2016 11:58:37 AM,04/13/2016 11:59:53 AM,04/13/2016 12:00:18 PM,04/13/2016 12:00:26 PM,04/13/2016 12:02:21 PM,,,Code 2 Transport,04/13/2016 12:26:40 PM,MANSELL ST/SOMERSET ST,San Francisco,94134.0,2,True,Potentially Life-Threatening,ENGINE,25.0
160983473,16039089,Other,04/07/2016 07:54:24 PM,04/07/2016 07:54:24 PM,04/07/2016 07:55:09 PM,04/07/2016 07:56:18 PM,04/07/2016 07:59:04 PM,,,Fire,04/07/2016 08:10:40 PM,19TH AVE/MORAGA ST,San Francisco,94122.0,3,False,Potentially Life-Threatening,ENGINE,35.0
160983359,16039080,Medical Incident,04/07/2016 07:18:33 PM,04/07/2016 07:20:06 PM,04/07/2016 07:20:27 PM,04/07/2016 07:21:00 PM,04/07/2016 07:26:59 PM,04/07/2016 07:47:38 PM,04/07/2016 08:13:54 PM,Code 2 Transport,04/07/2016 08:38:40 PM,WELSH ST/05TH ST,San Francisco,94107.0,3,False,Potentially Life-Threatening,PRIVATE,34.0
160960240,16037862,Medical Incident,04/05/2016 02:50:34 AM,04/05/2016 02:50:34 AM,04/05/2016 02:50:58 AM,04/05/2016 02:51:30 AM,,,,No Merit,04/05/2016 03:03:32 AM,SUTTER ST/JONES ST,San Francisco,94109.0,2,False,Non Life-threatening,PRIVATE,21.0
160991865,16039316,Structure Fire / Smoke in Building,04/08/2016 01:48:06 PM,04/08/2016 01:49:06 PM,04/08/2016 01:49:26 PM,04/08/2016 01:50:39 PM,04/08/2016 01:54:35 PM,,,Fire,04/08/2016 02:59:38 PM,48TH AVE/CABRILLO ST,San Francisco,94121.0,3,False,Fire,ENGINE,29.0
160932029,16036896,Water Rescue,04/02/2016 02:28:07 PM,04/02/2016 02:32:32 PM,04/02/2016 02:33:51 PM,04/02/2016 02:35:16 PM,04/02/2016 02:38:07 PM,,,Fire,04/02/2016 03:33:30 PM,BRODERICK ST/MARINA BLVD,San Francisco,94123.0,3,False,Fire,TRUCK,13.0
